"ass_4de95f9a2f005";"usr_4de5345b3b6a8";"trm_4a3fd79d0b05e";"T16";"trm_4c898c0786246";"concept-task";"100";"self monitoring is measured by the contrast of amount consumed trials in the Eating/Drinking";;"2011-06-03 15:26:34";"NADA";"cnt_4de95f0aa8476";"positive";"1"
"ass_4de9646cd4f59";"usr_4de5345b3b6a8";"trm_4a3fd79d0a972";"T16";"tsk_4a57abb949a41";"concept-task";"70";"motor control is measured by the contrast of sum of strength scores x sum of items per hand trials in the Edinburgh Handedness Inventory";;"2011-06-03 15:47:08";"NADA";"cnt_4de963f853b03";"positive";"1"
"ass_4de966be9ce57";"usr_4de5345b3b6a8";"trm_4a3fd79d0a81b";"T16";"trm_4b749b8829eee";"concept-task";"50";"logical reasoning is measured by the contrast of Segmented blocks trials in the Embedded Figures Test";;"2011-06-03 15:57:02";"NADA";"cnt_4b7c0325a9f17";"positive";"1"
"ass_4de966be9d4ea";"usr_4de5345b3b6a8";"trm_4a3fd79d0a81b";"T16";"trm_4b749b8829eee";"concept-task";"50";"logical reasoning is measured by the contrast of Unsegmented blocks trials in the Embedded Figures Test";;"2011-06-03 15:57:02";"NADA";"cnt_4b7c03351fc78";"positive";"1"
"ass_4de966e2b15d6";"usr_4de5345b3b6a8";"trm_4a3fd79d0b507";"T16";"trm_4b749b8829eee";"concept-task";"70";"visuospatial sketch pad is measured by the contrast of Segmented blocks trials in the Embedded Figures Test";;"2011-06-03 15:57:38";"NADA";"cnt_4b7c0325a9f17";"positive";"1"
"ass_4de966e2b1b0a";"usr_4de5345b3b6a8";"trm_4a3fd79d0b507";"T16";"trm_4b749b8829eee";"concept-task";"70";"visuospatial sketch pad is measured by the contrast of Unsegmented blocks trials in the Embedded Figures Test";;"2011-06-03 15:57:38";"NADA";"cnt_4b7c03351fc78";"positive";"1"
"ass_4de9690a7e6c4";"usr_4de5345b3b6a8";"trm_4a3fd79d09707";"T16";"trm_4c898c33ee5f8";"concept-task";"100";"acoustic encoding is measured by the contrast of # items remembered with encoding task - number remembered without trials in the Encoding Task";;"2011-06-03 16:06:50";"NADA";"cnt_4de968d88e3d3";"positive";"1"
"ass_4de9692468a81";"usr_4de5345b3b6a8";"trm_4a3fd79d09a3d";"T16";"trm_4c898c33ee5f8";"concept-task";"70";"auditory coding is measured by the contrast of # items remembered with encoding task - number remembered without trials in the Encoding Task";;"2011-06-03 16:07:16";"NADA";"cnt_4de968d88e3d3";"positive";"1"
"ass_4de96952caaaf";"usr_4de5345b3b6a8";"trm_4a3fd79d09a49";"T16";"trm_4c898c33ee5f8";"concept-task";"70";"auditory encoding is measured by the contrast of # items remembered with encoding task - number remembered without trials in the Encoding Task";;"2011-06-03 16:08:02";"NADA";"cnt_4de968d88e3d3";"positive";"1"
"ass_4de9696f670f5";"usr_4de5345b3b6a8";"trm_4a3fd79d0a15c";"T16";"trm_4c898c33ee5f8";"concept-task";"70";"effortful processing is measured by the contrast of # items remembered with encoding task - number remembered without trials in the Encoding Task";;"2011-06-03 16:08:31";"NADA";"cnt_4de968d88e3d3";"positive";"1"
"ass_4de969887ecd6";"usr_4de5345b3b6a8";"trm_4a3fd79d0b8e5";"T16";"trm_4c898c33ee5f8";"concept-task";"70";"encoding is measured by the contrast of # items remembered with encoding task - number remembered without trials in the Encoding Task";;"2011-06-03 16:08:56";"NADA";"cnt_4de968d88e3d3";"positive";"1"
"ass_4de969a0cf116";"usr_4de5345b3b6a8";"trm_4a3fd79d0b756";"T16";"trm_4c898c33ee5f8";"concept-task";"70";"grammatical encoding is measured by the contrast of # items remembered with encoding task - number remembered without trials in the Encoding Task";;"2011-06-03 16:09:20";"NADA";"cnt_4de968d88e3d3";"positive";"1"
"ass_4de969b6ec47b";"usr_4de5345b3b6a8";"trm_4a3fd79d0a7d4";"T16";"trm_4c898c33ee5f8";"concept-task";"70";"lexical encoding is measured by the contrast of # items remembered with encoding task - number remembered without trials in the Encoding Task";;"2011-06-03 16:09:42";"NADA";"cnt_4de968d88e3d3";"positive";"1"
"ass_4de969dd297c3";"usr_4de5345b3b6a8";"trm_4a3fd79d0ac87";"T16";"trm_4c898c33ee5f8";"concept-task";"70";"phonological encoding is measured by the contrast of # items remembered with encoding task - number remembered without trials in the Encoding Task";;"2011-06-03 16:10:21";"NADA";"cnt_4de968d88e3d3";"positive";"1"
"ass_4de969f775a05";"usr_4de5345b3b6a8";"trm_4a3fd79d098a6";"T16";"trm_4c898c33ee5f8";"concept-task";"50";"articulatory rehearsal is measured by the contrast of # items remembered with encoding task - number remembered without trials in the Encoding Task";;"2011-06-03 16:10:47";"NADA";"cnt_4de968d88e3d3";"positive";"1"
"ass_4de96a197c452";"usr_4de5345b3b6a8";"trm_4a3fd79d0b8d9";"T16";"trm_4c898c33ee5f8";"concept-task";"70";"elaborative rehearsal is measured by the contrast of # items remembered with encoding task - number remembered without trials in the Encoding Task";;"2011-06-03 16:11:21";"NADA";"cnt_4de968d88e3d3";"positive";"1"
"ass_4de96cf2a501c";"usr_4de5345b3b6a8";"trm_4a3fd79d0a1f4";"T16";"trm_4c898c8bf1b4f";"concept-task";"70";"episodic memory is measured by the contrast of number of correct identifications trials in the Episodic Recall";;"2011-06-03 16:23:30";"NADA";"cnt_4de96cd8c9aad";"positive";"1"
"ass_4de96d0f10c3e";"usr_4de5345b3b6a8";"trm_4a3fd79d09b1c";"T16";"trm_4c898c8bf1b4f";"concept-task";"70";"autobiographical recall is measured by the contrast of number of correct identifications trials in the Episodic Recall";;"2011-06-03 16:23:59";"NADA";"cnt_4de96cd8c9aad";"positive";"1"
"ass_4ded00e949c32";"usr_4de5345b3b6a8";"trm_4a3fd79d0a613";"T16";"tsk_4a57abb949a4f";"concept-task";"70";"inhibition is measured by the contrast of incongruent response time - congruent response time trials in the Eriksen flanker task";;"2011-06-06 09:31:37";"NADA";"cnt_4decff6567821";"positive";"1"
"ass_4ded0135d4c00";"usr_4de5345b3b6a8";"trm_4a3fd79d0a252";"T16";"tsk_4a57abb949a4f";"concept-task";"50";"executive function is measured by the contrast of incongruent response time - congruent response time trials in the Eriksen flanker task";;"2011-06-06 09:32:53";"NADA";"cnt_4decff6567821";"positive";"1"
"ass_4ded053c42910";"usr_4de5345b3b6a8";"trm_4a3fd79d0ab65";"T16";"tsk_4a57abb949a5d";"concept-task";"70";"pattern recognition is measured by the contrast of average number of trials per pattern change trials in the Extradimensional shift task";;"2011-06-06 09:50:04";"NADA";"cnt_4ded050f2e7f1";"positive";"1"
"ass_4ded069e0b4ee";"usr_4de5345b3b6a8";"trm_4a3fd79d0b5fb";"T16";"tsk_4a57abb949a5d";"concept-task";"70";"attention shifting is measured by the contrast of average number of trials per pattern change trials in the Extradimensional shift task";;"2011-06-06 09:55:58";"NADA";"cnt_4ded050f2e7f1";"positive";"1"
"ass_4ded1079a441a";"usr_4de5345b3b6a8";"tsk_4a57abb949a6a";"T10";"tsk_4a57abb949df1";"task-task";"100";"face n-back task is related to spatial n-back task";;"2011-06-06 10:38:01";"related";;"positive";"1"
"ass_4ded108706c48";"usr_4de5345b3b6a8";"tsk_4a57abb949a6a";"T10";"tsk_4a57abb949b1c";"task-task";"100";"face n-back task is related to letter n-back task";;"2011-06-06 10:38:15";"related";;"positive";"1"
"ass_4ded1316dfba2";"usr_4de5345b3b6a8";"trm_4a3fd79d0b65a";"T16";"tsk_4a57abb949a6a";"concept-task";"100";"emotion perception is measured by the contrast of emotion detection trials in the face n-back task";;"2011-06-06 10:49:10";"NADA";"cnt_4ded127195273";"positive";"1"
"ass_4ded1330f152c";"usr_4de5345b3b6a8";"trm_4a3fd79d0a30c";"T16";"tsk_4a57abb949a6a";"concept-task";"100";"face recognition is measured by the contrast of identity detection trials in the face n-back task";;"2011-06-06 10:49:36";"NADA";"cnt_4ded129f8c996";"positive";"1"
"ass_4ded134b1aa7a";"usr_4de5345b3b6a8";"trm_4a3fd79d0a300";"T16";"tsk_4a57abb949a6a";"concept-task";"100";"face perception is measured by the contrast of identity detection trials in the face n-back task";;"2011-06-06 10:50:03";"NADA";"cnt_4ded129f8c996";"positive";"1"
"ass_4ded138e7e6f0";"usr_4de5345b3b6a8";"trm_4a3fd79d0b08f";"T16";"tsk_4a57abb949a6a";"concept-task";"100";"semantic working memory is measured by the contrast of emotion detection trials in the face n-back task";;"2011-06-06 10:51:10";"NADA";"cnt_4ded127195273";"positive";"1"
"ass_4ded13b7b6c64";"usr_4de5345b3b6a8";"trm_4a3fd79d0b4d8";"T16";"tsk_4a57abb949a6a";"concept-task";"100";"visual working memory is measured by the contrast of emotion detection trials in the face n-back task";;"2011-06-06 10:51:51";"NADA";"cnt_4ded127195273";"positive";"1"
"ass_4ded13b7b71c3";"usr_4de5345b3b6a8";"trm_4a3fd79d0b4d8";"T16";"tsk_4a57abb949a6a";"concept-task";"100";"visual working memory is measured by the contrast of identity detection trials in the face n-back task";;"2011-06-06 10:51:51";"NADA";"cnt_4ded129f8c996";"positive";"1"
"ass_4ded13e2bdafe";"usr_4de5345b3b6a8";"trm_4a3fd79d0b5a7";"T16";"tsk_4a57abb949a6a";"concept-task";"100";"working memory is measured by the contrast of emotion detection trials in the face n-back task";;"2011-06-06 10:52:34";"NADA";"cnt_4ded127195273";"positive";"1"
"ass_4ded13e2be171";"usr_4de5345b3b6a8";"trm_4a3fd79d0b5a7";"T16";"tsk_4a57abb949a6a";"concept-task";"100";"working memory is measured by the contrast of identity detection trials in the face n-back task";;"2011-06-06 10:52:34";"NADA";"cnt_4ded129f8c996";"positive";"1"
"ass_4ded13fa08738";"usr_4de5345b3b6a8";"trm_4a3fd79d0ba6c";"T16";"tsk_4a57abb949a6a";"concept-task";"100";"working memory retrieval is measured by the contrast of emotion detection trials in the face n-back task";;"2011-06-06 10:52:58";"NADA";"cnt_4ded127195273";"positive";"1"
"ass_4ded13fa08d3b";"usr_4de5345b3b6a8";"trm_4a3fd79d0ba6c";"T16";"tsk_4a57abb949a6a";"concept-task";"100";"working memory retrieval is measured by the contrast of identity detection trials in the face n-back task";;"2011-06-06 10:52:58";"NADA";"cnt_4ded129f8c996";"positive";"1"
"ass_4ded2ac34c806";"usr_4de5345b3b6a8";"trm_4a3fd79d0a972";"T16";"trm_4c898f079d05e";"concept-task";"100";"motor control is measured by the contrast of % rhythm maintainance trials in the Finger Tapping Task";;"2011-06-06 12:30:11";"NADA";"cnt_4ded2a911252c";"positive";"1"
"ass_4ded2ac34d85e";"usr_4de5345b3b6a8";"trm_4a3fd79d0a972";"T16";"trm_4c898f079d05e";"concept-task";"100";"motor control is measured by the contrast of tap speed trials in the Finger Tapping Task";;"2011-06-06 12:30:11";"NADA";"cnt_4ded2aa1ea79d";"positive";"1"
"ass_4ded2ae2449cd";"usr_4de5345b3b6a8";"trm_4a3fd79d0afc3";"T16";"trm_4c898f079d05e";"concept-task";"100";"rhythm is measured by the contrast of % rhythm maintainance trials in the Finger Tapping Task";;"2011-06-06 12:30:42";"NADA";"cnt_4ded2a911252c";"positive";"1"
"ass_4ded2b4470364";"usr_4de5345b3b6a8";"trm_4a3fd79d0a9a1";"T16";"trm_4c898f079d05e";"concept-task";"100";"motor planning is measured by the contrast of % rhythm maintainance trials in the Finger Tapping Task";;"2011-06-06 12:32:20";"NADA";"cnt_4ded2a911252c";"positive";"1"
"ass_4ded2b44708af";"usr_4de5345b3b6a8";"trm_4a3fd79d0a9a1";"T16";"trm_4c898f079d05e";"concept-task";"100";"motor planning is measured by the contrast of tap speed trials in the Finger Tapping Task";;"2011-06-06 12:32:20";"NADA";"cnt_4ded2aa1ea79d";"positive";"1"
"ass_4ded3abaefa7f";"usr_4de5345b3b6a8";"trm_4a3fd79d0b5e3";"T16";"trm_4c898f72228f3";"concept-task";"70";"attention span is measured by the contrast of fixation time below maximum degree of eye movement trials in the Fixation Task";;"2011-06-06 13:38:18";"NADA";"cnt_4ded3a95a6098";"positive";"1"
"ass_4ded3b437543b";"usr_4de5345b3b6a8";"trm_4a3fd79d0a3d2";"T16";"trm_4c898f72228f3";"concept-task";"100";"gaze is measured by the contrast of degree of eye movement trials in the Fixation Task";;"2011-06-06 13:40:35";"NADA";"cnt_4ded3b16cdb74";"positive";"1"
"ass_4ded3b72c299c";"usr_4de5345b3b6a8";"trm_4a3fd79d0b46f";"T16";"trm_4c898f72228f3";"concept-task";"70";"visual attention is measured by the contrast of degree of eye movement trials in the Fixation Task";;"2011-06-06 13:41:22";"NADA";"cnt_4ded3b16cdb74";"positive";"1"
"ass_4ded3b9079c4e";"usr_4de5345b3b6a8";"trm_4a3fd79d0b5ef";"T16";"trm_4c898f72228f3";"concept-task";"100";"attentional focusing is measured by the contrast of fixation time below maximum degree of eye movement trials in the Fixation Task";;"2011-06-06 13:41:52";"NADA";"cnt_4ded3a95a6098";"positive";"1"
"ass_4ded3bc65aaa0";"usr_4de5345b3b6a8";"trm_4a3fd79d0a38d";"T16";"trm_4c898f72228f3";"concept-task";"70";"focused attention is measured by the contrast of fixation time below maximum degree of eye movement trials in the Fixation Task";;"2011-06-06 13:42:46";"NADA";"cnt_4ded3a95a6098";"positive";"1"
"ass_4ded48374964b";"usr_4de5345b3b6a8";"trm_4a3fd79d0ac9e";"T16";"tsk_4a57abb949a85";"concept-task";"100";"phonological working memory is measured by the contrast of length of longest correct sequence trials in the Forward digit span task";;"2011-06-06 14:35:51";"NADA";"cnt_4ded480d5aec0";"positive";"1"
"ass_4ded484a4508d";"usr_4de5345b3b6a8";"trm_4a3fd79d0b5a7";"T16";"tsk_4a57abb949a85";"concept-task";"100";"working memory is measured by the contrast of length of longest correct sequence trials in the Forward digit span task";;"2011-06-06 14:36:10";"NADA";"cnt_4ded480d5aec0";"positive";"1"
"ass_4ded4bf74f244";"usr_4de5345b3b6a8";"trm_4a3fd79d09cae";"T16";"trm_4c898fc6722f4";"concept-task";"100";"chunking is measured by the contrast of category list trials in the Free Word List Recall";;"2011-06-06 14:51:51";"NADA";"cnt_4ded4b7c49083";"positive";"1"
"ass_4ded4c1a410dc";"usr_4de5345b3b6a8";"trm_4a3fd79d0a1ae";"T16";"trm_4c898fc6722f4";"concept-task";"100";"emotional memory is measured by the contrast of emotion manipulation trials in the Free Word List Recall";;"2011-06-06 14:52:26";"NADA";"cnt_4ded4b345f82a";"positive";"1"
"ass_4ded4c6851a62";"usr_4de5345b3b6a8";"trm_4a3fd79d0b5a7";"T16";"trm_4c898fc6722f4";"concept-task";"100";"working memory is measured by the contrast of emotion manipulation trials in the Free Word List Recall";;"2011-06-06 14:53:44";"NADA";"cnt_4ded4b345f82a";"positive";"1"
"ass_4ded4c68520b4";"usr_4de5345b3b6a8";"trm_4a3fd79d0b5a7";"T16";"trm_4c898fc6722f4";"concept-task";"100";"working memory is measured by the contrast of category list trials in the Free Word List Recall";;"2011-06-06 14:53:44";"NADA";"cnt_4ded4b7c49083";"positive";"1"
"ass_4ded4e2a70d36";"usr_4de5345b3b6a8";"trm_4b7c270940f9d";"T16";"tsk_4a57abb949a93";"concept-task";"100";"behavioral inhibition (cognitive) is measured by the contrast of stop minus go trials in the Go/no-go task";;"2011-06-06 15:01:14";"NADA";"cnt_4ded4dc5b5118";"positive";"1"
"ass_4ded4e6a4904f";"usr_4de5345b3b6a8";"trm_4a3fd79d0a613";"T16";"tsk_4a57abb949a93";"concept-task";"100";"inhibition is measured by the contrast of Stop trial trials in the Go/no-go task";;"2011-06-06 15:02:18";"NADA";"cnt_4b4a2f46e2faa";"positive";"1"
"ass_4ded51cf6b6bc";"usr_4de5345b3b6a8";"trm_4a3fd79d0a9a1";"T16";"trm_4c898ff0bea97";"concept-task";"100";"motor planning is measured by the contrast of response time trials in the Grasping Task";;"2011-06-06 15:16:47";"NADA";"cnt_4ded518b33a0b";"positive";"1"
"ass_4ded51e5e01de";"usr_4de5345b3b6a8";"trm_4a3fd79d0a972";"T16";"trm_4c898ff0bea97";"concept-task";"100";"motor control is measured by the contrast of kinematics trials in the Grasping Task";;"2011-06-06 15:17:09";"NADA";"cnt_4ded51930eba6";"positive";"1"
"ass_4ded57d0b8950";"usr_4de5345b3b6a8";"trm_4a3fd79d0aeb6";"T16";"tsk_4a57abb949aa1";"concept-task";"100";"reading is measured by the contrast of sum of rate, accuracy, fluency, and comprehension scaled scores trials in the Gray Oral Reading Test - 4";;"2011-06-06 15:42:24";"NADA";"cnt_4ded542c8c4f8";"positive";"1"
"ass_4ded581e82a27";"usr_4de5345b3b6a8";"trm_4a3fd79d09bbf";"T16";"tsk_4a57abb949aa1";"concept-task";"70";"binocular vision is measured by the contrast of sum of rate, accuracy, fluency, and comprehension scaled scores trials in the Gray Oral Reading Test - 4";;"2011-06-06 15:43:42";"NADA";"cnt_4ded542c8c4f8";"positive";"1"
"ass_4ded585b37332";"usr_4de5345b3b6a8";"trm_4a3fd79d0a775";"T16";"tsk_4a57abb949aa1";"concept-task";"100";"language comprehension is measured by the contrast of sum of rate, accuracy, fluency, and comprehension scaled scores trials in the Gray Oral Reading Test - 4";;"2011-06-06 15:44:43";"NADA";"cnt_4ded542c8c4f8";"positive";"1"
"ass_4ded610c108a3";"usr_4de5345b3b6a8";"trm_4b82c75498408";"T16";"tsk_4a57abb949aae";"concept-task";"70";"Central Coherence is measured by the contrast of accuracy trials in the Hooper Visual Organization Test";;"2011-06-06 16:21:48";"NADA";"cnt_4ded60eb3a50f";"positive";"1"
"ass_4ded612b3c9f7";"usr_4de5345b3b6a8";"trm_4a3fd79d0aaa4";"T16";"tsk_4a57abb949aae";"concept-task";"100";"object perception is measured by the contrast of accuracy trials in the Hooper Visual Organization Test";;"2011-06-06 16:22:19";"NADA";"cnt_4ded60eb3a50f";"positive";"1"
"ass_4ded61b8250fb";"usr_4de5345b3b6a8";"trm_4a3fd79d0b4a9";"T16";"tsk_4a57abb949aae";"concept-task";"100";"visual object recognition is measured by the contrast of accuracy trials in the Hooper Visual Organization Test";;"2011-06-06 16:24:40";"NADA";"cnt_4ded60eb3a50f";"positive";"1"
"ass_4ded620d4ee98";"usr_4de5345b3b6a8";"trm_4a3fd79d0b9ad";"T16";"tsk_4a57abb949aae";"concept-task";"100";"feature detection is measured by the contrast of accuracy trials in the Hooper Visual Organization Test";;"2011-06-06 16:26:05";"NADA";"cnt_4ded60eb3a50f";"positive";"1"
"ass_4dee511312e6f";"usr_4de5345b3b6a8";"trm_4a3fd79d09d4d";"T16";"trm_4c899005b11d5";"concept-task";"100";"cognitive effort is measured by the contrast of real task effort minus imagined task effort trials in the Imagined Movement";;"2011-06-07 09:25:55";"NADA";"cnt_4dee50e19a0a5";"positive";"1"
"ass_4dee514c07ea0";"usr_4de5345b3b6a8";"trm_4a3fd79d0a504";"T16";"trm_4c899005b11d5";"concept-task";"70";"imageability is measured by the contrast of real task time minus imagined task time trials in the Imagined Movement";;"2011-06-07 09:26:52";"NADA";"cnt_4dee50b24d8c4";"positive";"1"
"ass_4dee518a6a2a5";"usr_4de5345b3b6a8";"trm_4a3fd79d0a9a1";"T16";"trm_4c899005b11d5";"concept-task";"100";"motor planning is measured by the contrast of real task areas of activation minus imagined task areas of activation trials in the Imagined Movement";;"2011-06-07 09:27:54";"NADA";"cnt_4dee50d11696f";"positive";"1"
"ass_4dee5954ebb4d";"usr_4de5345b3b6a8";"trm_4a3fd79d09d35";"T16";"trm_4c89903149aeb";"concept-task";"70";"cognitive development is measured by the contrast of physical representation of imagined object trials in the Imagined Objects/Scenes";;"2011-06-07 10:01:08";"NADA";"cnt_4dee593ebfcc7";"positive";"1"
"ass_4dee59f209bb9";"usr_4de5345b3b6a8";"trm_4a3fd79d0a908";"T16";"trm_4c89903149aeb";"concept-task";"100";"mental representation is measured by the contrast of real visual areas of activation minus imagined task areas of activation trials in the Imagined Objects/Scenes";;"2011-06-07 10:03:46";"NADA";"cnt_4dee551d3a46b";"positive";"1"
"ass_4dee5efe0107e";"usr_4de5345b3b6a8";"tsk_4a57abb949abc";"T15";"trm_4da63357e4999";"task-task";"100";"immediate recall test is descended from Wechsler Memory Scale (revised)";;"2011-06-07 10:25:18";"NADA";;"positive";"1"
"ass_4dee6281942ca";"usr_4de5345b3b6a8";"trm_4a3fd79d0b5a7";"T16";"tsk_4a57abb949abc";"concept-task";"100";"working memory is measured by the contrast of number or percentage of words remembered trials in the immediate recall test";;"2011-06-07 10:40:17";"NADA";"cnt_4dee5f41244cc";"positive";"1"
"ass_4dee62c2bb5c4";"usr_4de5345b3b6a8";"trm_4a3fd79d0ba6c";"T16";"tsk_4a57abb949abc";"concept-task";"100";"working memory retrieval is measured by the contrast of number or percentage of words remembered trials in the immediate recall test";;"2011-06-07 10:41:22";"NADA";"cnt_4dee5f41244cc";"positive";"1"
"ass_4dee62edec5cc";"usr_4de5345b3b6a8";"trm_4a3fd79d0a04f";"T16";"tsk_4a57abb949abc";"concept-task";"100";"declarative memory is measured by the contrast of number or percentage of words remembered trials in the immediate recall test";;"2011-06-07 10:42:05";"NADA";"cnt_4dee5f41244cc";"positive";"1"
"ass_4dee803594a56";"usr_4de5345b3b6a8";"trm_4a3fd79d0a590";"T16";"trm_4d8a48e403c78";"concept-task";"100";"inductive reasoning is measured by the contrast of accuracy of participant minus average accuracy of controls trials in the Inductive reasoning aptitude";;"2011-06-07 12:47:01";"NADA";"cnt_4dee7fcd869e8";"positive";"1"
"ass_4deeb2a91204a";"usr_4de5345b3b6a8";"trm_4a3fd79d0b65a";"T16";"tsk_4a57abb949aca";"concept-task";"100";"emotion perception is measured by the contrast of arousal in response to picture minus baseline arousal trials in the International Affective Picture System";;"2011-06-07 16:22:17";"NADA";"cnt_4deeb0951bd72";"positive";"1"
"ass_4deebb2c3c83c";"usr_4de5345b3b6a8";"tsk_4a57abb949ad7";"T10";"tsk_4a57abb949a5d";"task-task";"100";"Intradimensional shift task is related to Extradimensional shift task";;"2011-06-07 16:58:36";"related";;"positive";"1"
"ass_4df1084678396";"usr_4de5345b3b6a8";"tsk_4a57abb949ad7";"T10";"tsk_4a57abb949f21";"task-task";"70";"Intradimensional shift task is a broader synonym of Wisconsin Card Sorting test";;"2011-06-09 10:52:06";"broader";;"positive";"1"
"ass_4df108b12654d";"usr_4de5345b3b6a8";"trm_4a3fd79d0ab65";"T16";"tsk_4a57abb949ad7";"concept-task";"100";"pattern recognition is measured by the contrast of accuracy of subject minus average accuracy of controls trials in the Intradimensional shift task";;"2011-06-09 10:53:53";"NADA";"cnt_4deff762a9fb7";"positive";"1"
"ass_4df108d9357a1";"usr_4de5345b3b6a8";"trm_4a3fd79d0b5fb";"T16";"tsk_4a57abb949a5d";"concept-task";"100";"attention shifting is measured by the contrast of accuracy of subject minus average accuracy of controls trials in the Extradimensional shift task";;"2011-06-09 10:54:33";"NADA";"cnt_4df108c45e041";"positive";"1"
"ass_4df108e13b79f";"usr_4de5345b3b6a8";"trm_4a3fd79d0b5fb";"T16";"tsk_4a57abb949ad7";"concept-task";"100";"attention shifting is measured by the contrast of accuracy of subject minus average accuracy of controls trials in the Intradimensional shift task";;"2011-06-09 10:54:41";"NADA";"cnt_4deff762a9fb7";"positive";"1"
"ass_4df108f02f95f";"usr_4de5345b3b6a8";"trm_4a3fd79d0ab65";"T16";"tsk_4a57abb949a5d";"concept-task";"100";"pattern recognition is measured by the contrast of accuracy of subject minus average accuracy of controls trials in the Extradimensional shift task";;"2011-06-09 10:54:56";"NADA";"cnt_4df108c45e041";"positive";"1"
"ass_4df10d629c69a";"usr_4de5345b3b6a8";"trm_4a3fd79d0b64e";"T16";"tsk_4a57abb949ae5";"concept-task";"70";"risk seeking is measured by the contrast of accuracy of subject minus average accuracy of controls trials in the Iowa Gambling Task";;"2011-06-09 11:13:54";"NADA";"cnt_4df10d2fb170f";"positive";"1"
"ass_4df10dc191ab2";"usr_4de5345b3b6a8";"tsk_4a57abb949ae5";"T10";"trm_4d55a2bbcfdff";"task-task";"70";"Iowa Gambling Task is a narrower synonym of Choice task between risky and non-risky options";;"2011-06-09 11:15:29";"narrower";;"positive";"1"
"ass_4df1152fd997f";"usr_4de5345b3b6a8";"trm_4a3fd79d09d93";"T16";"tsk_4a57abb949af3";"concept-task";"100";"color perception is measured by the contrast of number of plates read correctly by controls with normal color vision minus number of plates read correctly by subject trials in the Ishihara plates for color blindness";;"2011-06-09 11:47:11";"NADA";"cnt_4df10f9cbd86c";"positive";"1"
"ass_4df11923b70fd";"usr_4de5345b3b6a8";"trm_4a3fd79d0a972";"T16";"trm_4c8990480ad0f";"concept-task";"100";"motor control is measured by the contrast of MVC minus baseline trials in the Isometric Force";;"2011-06-09 12:04:03";"NADA";"cnt_4df118fd720dd";"positive";"1"
"ass_4df119630aec8";"usr_4de5345b3b6a8";"trm_4d7fc7c13b3c0";"T16";"trm_4c8990480ad0f";"concept-task";"50";"Self-Regulation is measured by the contrast of MVC minus baseline trials in the Isometric Force";;"2011-06-09 12:05:07";"NADA";"cnt_4df118fd720dd";"positive";"1"
"ass_4df1352169f6f";"usr_4de5345b3b6a8";"trm_4a3fd79d0b1a6";"T16";"tsk_4a57abb949b00";"concept-task";"100";"spatial ability is measured by the contrast of accuracy of participant minus average accuracy of controls trials in the Kanizsa figures";;"2011-06-09 14:03:29";"NADA";"cnt_4df133b48842d";"positive";"1"
"ass_4df135803e7f0";"usr_4de5345b3b6a8";"trm_4a3fd79d0ab88";"T16";"tsk_4a57abb949b00";"concept-task";"100";"perceptual binding is measured by the contrast of reaction time to figures minus reaction time to Kanizsa figures trials in the Kanizsa figures";;"2011-06-09 14:05:04";"NADA";"cnt_4df133a20d8da";"positive";"1"
"ass_4df135b8494c2";"usr_4de5345b3b6a8";"trm_4a3fd79d0b9c5";"T16";"tsk_4a57abb949b00";"concept-task";"100";"figure ground relations is measured by the contrast of reaction time to figures minus reaction time to Kanizsa figures trials in the Kanizsa figures";;"2011-06-09 14:06:00";"NADA";"cnt_4df133a20d8da";"positive";"1"
"ass_4df135b849a4f";"usr_4de5345b3b6a8";"trm_4a3fd79d0b9c5";"T16";"tsk_4a57abb949b00";"concept-task";"100";"figure ground relations is measured by the contrast of accuracy of participant minus average accuracy of controls trials in the Kanizsa figures";;"2011-06-09 14:06:00";"NADA";"cnt_4df133b48842d";"positive";"1"
"ass_4df13ada61bc3";"usr_4de5345b3b6a8";"trm_4a3fd79d0b5a7";"T16";"trm_4c40d4054f38b";"concept-task";"100";"working memory is measured by the contrast of accuracy of subject minus average accuracy of controls trials in the keep-track task";;"2011-06-09 14:27:54";"NADA";"cnt_4df13aaa3f2be";"positive";"1"
"ass_4df13aef0b9cb";"usr_4de5345b3b6a8";"trm_4c3e05903e4bb";"T16";"trm_4c40d4054f38b";"concept-task";"100";"updating is measured by the contrast of accuracy of subject minus average accuracy of controls trials in the keep-track task";;"2011-06-09 14:28:15";"NADA";"cnt_4df13aaa3f2be";"positive";"1"
"ass_4df13b091958a";"usr_4de5345b3b6a8";"trm_4a3fd79d09d64";"T16";"trm_4c40d4054f38b";"concept-task";"100";"cognitive load is measured by the contrast of accuracy of subject minus average accuracy of controls trials in the keep-track task";;"2011-06-09 14:28:41";"NADA";"cnt_4df13aaa3f2be";"positive";"1"
"ass_4df13e0ba3a91";"usr_4de5345b3b6a8";"trm_4a3fd79d0b802";"T16";"tsk_4a57abb949b0e";"concept-task";"100";"language processing is measured by the contrast of standard deviation from the mean population score in the language of the participant trials in the letter fluency test ";;"2011-06-09 14:41:31";"NADA";"cnt_4df13d6084e80";"positive";"1"
"ass_4df13eb51d708";"usr_4de5345b3b6a8";"trm_4a3fd79d0a833";"T16";"tsk_4a57abb949b0e";"concept-task";"100";"long term memory is measured by the contrast of standard deviation from the mean population score in the language of the participant trials in the letter fluency test ";;"2011-06-09 14:44:21";"NADA";"cnt_4df13d6084e80";"positive";"1"
